Cuenca;Colector;Label;Lon_x;Lat_y;Elevation_m;Elevation_Invert_m;07_Clase_Aliviadero;11_Origen_Dato;02_Tipo_Agua;03_Tipo_Red;04_Estado;Tipo_Nodo;Activo
La Doctora;La Escuela;6060949;-75.613176;6.154393;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060950;-75.613249;6.154414;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060951;-75.613185;6.154655;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060952;-75.613264;6.154588;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060953;-75.612727;6.155089;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060954;-75.612620;6.154849;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060955;-75.613099;6.154966;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060956;-75.612080;6.155042;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060957;-75.612093;6.155029;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060968;-75.611924;6.154786;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060969;-75.611838;6.155397;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060970;-75.612335;6.155220;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060971;-75.612261;6.155369;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060972;-75.612920;6.155296;1574.28;1570.28;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060973;-75.612787;6.155332;1573.44;1570.02;null;Incidencia;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060974;-75.612509;6.155517;1573.73;1569.18;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060975;-75.612447;6.155635;1573.27;1568.43;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060976;-75.613359;6.155108;1574.74;1571.14;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060977;-75.613445;6.154956;1574.27;1571.52;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060978;-75.613415;6.155015;1574.06;1571.35;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060980;-75.613624;6.154585;1575.55;1572.66;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060981;-75.614032;6.154521;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060982;-75.614151;6.154858;1576.19;1575.59;null;Incidencia;RESIDUALES;SECUNDARIA;PROPUESTO RETIRAR;CAMARA;True
La Doctora;La Escuela;6060984;-75.614082;6.154802;1576.39;1575.33;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060985;-75.614179;6.154605;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060986;-75.615193;6.154572;1579.17;1577.38;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061079;-75.611769;6.155342;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061081;-75.611558;6.155200;1572.44;1570.42;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060482;-75.611528;6.155244;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Doctora;La Escuela;6061140;-75.614909;6.154654;1578.57;1576.96;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061141;-75.614433;6.154790;1577.61;1575.98;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061406;-75.615699;6.152405;1584.21;1581.77;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061407;-75.615377;6.151882;1586.58;1583.49;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061408;-75.615212;6.151700;1587.13;1584.05;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061409;-75.615361;6.152041;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Doctora;La Doctora;6061411;-75.615115;6.151594;1587.30;1584.44;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061412;-75.614824;6.151317;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061488;-75.615466;6.153240;1581.73;1578.78;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061489;-75.614899;6.152606;1582.34;1579.05;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061490;-75.614792;6.152494;1582.53;1579.20;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061491;-75.614876;6.152473;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Doctora;La Doctora;6061494;-75.615389;6.150204;1589.72;1587.33;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061495;-75.614953;6.150597;1588.27;1585.61;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061496;-75.615439;6.151149;1588.77;1585.15;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061497;-75.615493;6.151251;1588.50;1584.97;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061522;-75.606115;6.154930;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061523;-75.606193;6.154985;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061525;-75.606349;6.155189;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061530;-75.614601;6.150949;1586.67;1584.34;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061531;-75.614300;6.151241;1585.31;1581.33;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061538;-75.614792;6.151327;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061539;-75.614411;6.151401;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061540;-75.614373;6.151379;1585.67;1580.89;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061551;-75.614247;6.151363;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061552;-75.614239;6.151414;1585.25;1580.67;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061555;-75.614026;6.151577;1584.52;1580.46;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061557;-75.613591;6.151207;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061559;-75.613991;6.151642;1584.26;1580.23;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061568;-75.614024;6.151676;1584.21;1580.20;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061571;-75.614088;6.151570;1584.54;1581.74;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061578;-75.614718;6.151819;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6061579;-75.614414;6.152096;1583.05;1579.67;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6061580;-75.614425;6.152075;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061602;-75.606154;6.154951;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061640;-75.607104;6.155474;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061641;-75.606986;6.155580;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061642;-75.606837;6.155467;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061643;-75.607086;6.155457;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061645;-75.606980;6.155555;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061648;-75.606839;6.155443;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061720;-75.607244;6.155780;1584.58;1580.94;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6061721;-75.607350;6.155874;1583.84;1580.96;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6061722;-75.607420;6.155807;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6061723;-75.607806;6.156147;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6061724;-75.607646;6.156143;1579.33;1576.73;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6061725;-75.608150;6.156606;1577.09;1574.61;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6061726;-75.608306;6.156608;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061729;-75.606753;6.155878;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061730;-75.606739;6.155889;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061755;-75.615430;6.153271;1581.61;1579.81;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061760;-75.615225;6.153946;1580.75;1578.43;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061763;-75.614867;6.153764;1579.67;1577.85;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061767;-75.614481;6.153681;1579.01;1577.04;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061769;-75.614328;6.153654;1578.87;1576.71;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061772;-75.614057;6.153198;1579.01;1576.34;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061774;-75.614794;6.152527;1582.40;1580.27;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061780;-75.613690;6.153533;1577.35;1575.17;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061782;-75.613564;6.153650;1576.85;1574.93;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061784;-75.613525;6.153687;1576.74;1574.82;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061787;-75.613492;6.153717;1576.64;1574.69;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061794;-75.613416;6.153641;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061826;-75.613130;6.154029;1575.91;1573.08;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061828;-75.613088;6.154066;1575.84;1573.05;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061832;-75.613056;6.153995;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061834;-75.613129;6.153985;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061848;-75.609345;6.158030;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061863;-75.606025;6.156326;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061864;-75.606245;6.156125;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061865;-75.606467;6.155921;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061867;-75.606562;6.156256;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061868;-75.606447;6.156385;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061869;-75.606307;6.156443;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061871;-75.606323;6.156427;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061872;-75.606580;6.156222;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061873;-75.606508;6.155899;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061875;-75.606077;6.156300;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061884;-75.606648;6.156465;1579.72;1576.63;null;Incidencia;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061887;-75.603422;6.154136;1629.05;1627.00;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061888;-75.603185;6.154138;1632.78;1629.73;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061889;-75.603578;6.154224;1627.85;1624.37;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061902;-75.603940;6.154935;1615.38;1610.85;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061919;-75.606552;6.155393;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061935;-75.613289;6.153295;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061943;-75.613271;6.153370;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061944;-75.613346;6.153521;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061948;-75.613223;6.153240;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061949;-75.613370;6.153561;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061957;-75.613279;6.153168;1578.31;1575.34;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061961;-75.605064;6.156627;1590.03;1587.43;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061962;-75.604748;6.156425;1592.25;1589.91;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061963;-75.604355;6.156182;1595.77;1593.86;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061964;-75.604275;6.156082;1596.75;1595.30;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061965;-75.604214;6.155550;1603.77;1600.21;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061966;-75.604107;6.155088;1612.22;1608.60;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061967;-75.603797;6.154570;1621.05;1618.20;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061968;-75.603720;6.154454;1623.51;1620.44;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061969;-75.603669;6.154318;1626.02;1623.04;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061978;-75.613239;6.153169;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6061984;-75.604808;6.156454;1591.84;1589.82;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061985;-75.605088;6.156624;1589.84;1587.47;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061988;-75.605881;6.156800;1581.61;1581.00;null;Incidencia;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061992;-75.606588;6.156551;1580.37;1577.76;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061993;-75.606610;6.156607;1580.20;1576.54;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061996;-75.606636;6.156644;1579.61;1574.18;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061997;-75.606789;6.156866;1575.89;1572.70;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6061998;-75.615038;6.154170;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062000;-75.606711;6.156815;1576.77;1574.48;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062005;-75.606697;6.156611;1579.46;1575.80;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062010;-75.605873;6.156822;1582.11;1580.25;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062011;-75.605913;6.156807;1581.91;1580.03;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062012;-75.606114;6.156697;1581.21;1579.38;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062013;-75.606125;6.156723;1581.19;1579.21;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062014;-75.605715;6.156759;1583.80;1581.74;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062024;-75.605340;6.156731;1586.82;1584.66;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062025;-75.605358;6.156718;1586.68;1584.60;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062026;-75.605753;6.156739;1583.60;1581.48;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062068;-75.613285;6.153199;1578.15;1575.28;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062072;-75.613503;6.152940;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062080;-75.613305;6.153277;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062082;-75.613308;6.153325;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062089;-75.612849;6.152420;1579.90;1576.31;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062090;-75.612888;6.152478;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062091;-75.613254;6.153112;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062105;-75.612916;6.152463;1579.62;1576.24;null;Incidencia;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062106;-75.613241;6.153116;1578.46;1575.45;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6062111;-75.615937;6.154577;1580.29;1577.41;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;null;6062112;-75.615937;6.154663;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;null;6062122;-75.616548;6.154489;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6062129;-75.616756;6.157072;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6062130;-75.616158;6.157382;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6062132;-75.615948;6.157516;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Doctora;6062133;-75.616114;6.157678;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6062135;-75.616132;6.156967;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Escuela;6062147;-75.613758;6.152690;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062148;-75.613544;6.152862;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062155;-75.613444;6.152149;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062156;-75.613623;6.152453;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062159;-75.605453;6.156395;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062160;-75.605500;6.156365;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062161;-75.605509;6.156390;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062162;-75.605285;6.156548;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062163;-75.605215;6.156626;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062164;-75.605196;6.156625;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062165;-75.605253;6.156561;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062166;-75.605777;6.156413;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062167;-75.605792;6.156390;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062168;-75.606043;6.156512;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062169;-75.605773;6.156515;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062170;-75.605868;6.156499;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6062171;-75.613922;6.151693;1583.93;1580.18;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062172;-75.613496;6.152029;1582.32;1579.67;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062173;-75.613478;6.152013;1582.23;1580.24;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062204;-75.613406;6.152089;1581.96;1579.33;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062222;-75.613222;6.151672;1584.87;1583.17;null;Incidencia;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6062231;-75.612884;6.152347;1579.97;1577.86;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
